公开号,名称,关系
CN112380246A,南京华恒专利代理事务所(普通合伙),代理
CN213709280U,杭州寒武纪知识产权代理有限公司,代理
CN113472851A,天津市鼎和专利商标代理有限公司,代理
CN112647957A,上海唯源专利代理有限公司,代理
CN211783409U,青岛博展利华知识产权代理事务所(普通合伙),代理
CN213123269U,济南圣达知识产权代理有限公司,代理
CN212516033U,西安汇智创想知识产权代理有限公司,代理
CN112796800A,西安泛想力专利代理事务所(普通合伙),代理
CN114352300A,南京纵横知识产权代理有限公司,代理
CN212519067U,深圳市中科创为专利代理有限公司,代理
CN212337869U,北京天奇智新知识产权代理有限公司,代理
CN212614854U,深圳紫晴专利代理事务所(普通合伙),代理
CN114145004A,北京律盟知识产权代理有限责任公司,代理
CN213592863U,上海精晟知识产权代理有限公司,代理
CN113899295A,北京远大卓悦知识产权代理有限公司,代理
CN113905474A,浙江杭州金通专利事务所有限公司,代理
CN112990227A,北京集佳知识产权代理有限公司,代理
CN212200127U,扬州苏中专利事务所(普通合伙),代理
CN113723626A,广州华进联合专利商标代理有限公司,代理
CN113129610A,昆明正原专利商标代理有限公司,代理
CN114103793A,北京维正专利代理有限公司,代理
CN112883548A,成都知都云专利代理事务所(普通合伙),代理
CN113251351A,上海德誉达专利代理事务所(普通合伙),代理
CN113673402A,杭州山泰专利代理事务所(普通合伙),代理
CN112422826A,重庆宏知亿知识产权代理事务所(特殊普通合伙),代理
CN112488477A,广州嘉权专利商标事务所有限公司,代理
CN113291385A,深圳中细软知识产权代理有限公司,代理
CN112541480A,华中科技大学专利中心,代理
CN112828856A,合肥天明专利事务所(普通合伙),代理
CN114113118A,北京奇眸智达知识产权代理有限公司,代理
CN112879047A,北京壹川鸣知识产权代理事务所(特殊普通合伙),代理
CN112738470A,太原市科瑞达专利代理有限公司,代理
CN113700505A,郑州睿信知识产权代理有限公司,代理
CN211602157U,济南信在专利代理事务所(特殊普通合伙),代理
CN212677412U,广州凯东知识产权代理有限公司,代理
CN113837453A,湖北武汉永嘉专利代理有限公司,代理
CN113543558A,合肥四阅专利代理事务所(普通合伙),代理
CN114036750A,南京瑞弘专利商标事务所(普通合伙),代理
CN114220264A,西安吉盛专利代理有限责任公司,代理
CN212873692U,西安汇智创想知识产权代理有限公司,代理
CN113847068A,上海唯源专利代理有限公司,代理
CN114170434A,北京东方盛凡知识产权代理事务所(普通合伙),代理
CN112598755A,长沙七源专利代理事务所(普通合伙),代理
CN113725731A,北京超凡宏宇专利代理事务所(特殊普通合伙),代理
CN113392147A,四川力久律师事务所,代理
CN213724533U,济南圣达知识产权代理有限公司,代理
CN211791604U,南京鑫之航知识产权代理事务所(特殊普通合伙),代理
CN211648194U,济南泉城专利商标事务所,代理
CN112963189A,广东有知猫知识产权代理有限公司,代理
CN113962475A,南京瑞弘专利商标事务所(普通合伙),代理
CN113132417A,北京智绘未来专利代理事务所(普通合伙),代理
CN212901069U,济南诚智商标专利事务所有限公司,代理
CN113276896A,台州市南方商标专利代理有限公司,代理
CN113739810A,南京纵横知识产权代理有限公司,代理
CN113532425A,北京正华智诚专利代理事务所(普通合伙),代理
CN113027482A,西安智大知识产权代理事务所,代理
CN114019846A,四川三相专利代理事务所(普通合伙),代理
CN112580886A,北京维正专利代理有限公司,代理
CN113107509A,保定运维知识产权代理事务所(普通合伙),代理
CN212986906U,北京连和连知识产权代理有限公司,代理
CN113285864A,北京允天律师事务所,代理
CN114301735A,北京维正专利代理有限公司,代理
CN114076552A,北京壹川鸣知识产权代理事务所(特殊普通合伙),代理
CN114103332A,沈阳维特专利商标事务所(普通合伙),代理
CN113343341A,北京品源专利代理有限公司,代理
CN215892068U,广州凯东知识产权代理有限公司,代理
CN212463381U,昆明合众智信知识产权事务所,代理
CN112750326A,北京万科园知识产权代理有限责任公司,代理
CN113738434A,泉州协创知识产权代理事务所(普通合伙),代理
CN212084350U,青岛发思特专利商标代理有限公司,代理
CN112468332A,上海嘉蓝专利代理事务所(普通合伙),代理
CN113092495A,成都时誉知识产权代理事务所(普通合伙),代理
CN114212101A,南昌旭瑞知识产权代理事务所(普通合伙),代理
CN213385098U,杭州奇炬知识产权代理事务所(特殊普通合伙),代理
CN212833508U,北京天奇智新知识产权代理有限公司,代理
CN213750759U,南京经纬专利商标代理有限公司,代理
CN113701134A,深圳市创富知识产权代理有限公司,代理
CN112539068A,上海科律专利代理事务所(特殊普通合伙),代理
CN112814727A,北京远大卓悦知识产权代理有限公司,代理
CN114402635A,深圳中细软知识产权代理有限公司,代理
CN113653058A,广东有知猫知识产权代理有限公司,代理
CN114486671A,广州知友专利商标代理有限公司,代理
CN211669095U,天津铂茂专利代理事务所(普通合伙),代理
CN114111361A,哈尔滨市阳光惠远知识产权代理有限公司,代理
CN114007240A,长沙朕扬知识产权代理事务所(普通合伙),代理
CN112817356A,四川雅图律师事务所,代理
CN114046747A,北京思海天达知识产权代理有限公司,代理
CN212958756U,石家庄新世纪专利商标事务所有限公司,代理
CN115379524A,北京嘉和天工知识产权代理事务所(普通合伙),代理
CN112843571A,西安通大专利代理有限责任公司,代理
CN113790079A,重庆纵义天泽知识产权代理事务所(普通合伙),代理
CN113491854A,沈阳一诺君科知识产权代理事务所(普通合伙),代理
CN113205133A,成都时誉知识产权代理事务所(普通合伙),代理
CN213690298U,成都嘉企源知识产权代理有限公司,代理
CN113985430A,长春吉大专利代理有限责任公司,代理
CN114109415A,长沙轩荣专利代理有限公司,代理
CN114357478A,北京壹川鸣知识产权代理事务所(特殊普通合伙),代理
CN213755059U,温州瓯越专利代理有限公司,代理
CN112487695A,湖南天地人律师事务所,代理
CN113027801A,苏州言思嘉信专利代理事务所(普通合伙),代理
CN112374082A,江苏圣典律师事务所,代理
CN212873715U,西安汇智创想知识产权代理有限公司,代理
CN112258094A,成都信博专利代理有限责任公司,代理
CN113665482A,成都东唐智宏专利代理事务所(普通合伙),代理
CN211783398U,西安通大专利代理有限责任公司,代理
CN113515877A,武汉河山金堂专利事务所(普通合伙),代理
CN112554900A,洛阳市凯旋专利事务所(普通合伙),代理
CN213751458U,西安众和至成知识产权代理事务所(普通合伙),代理
CN214403598U,北京壹川鸣知识产权代理事务所(特殊普通合伙),代理
CN114021234A,北京正华智诚专利代理事务所(普通合伙),代理
CN213960544U,保定运维知识产权代理事务所(普通合伙),代理
CN112422216A,北京市中闻律师事务所,代理
CN113427619A,北京中建联合知识产权代理事务所(普通合伙),代理
CN212516032U,广西曙光知识产权代理有限公司,代理
CN113720499A,成都熠邦鼎立专利代理有限公司,代理
CN112506242A,北京元本知识产权代理事务所(普通合伙),代理
CN112943363A,北京科亿知识产权代理事务所(普通合伙),代理
CN112927549A,太原晋科知识产权代理事务所(特殊普通合伙),代理
CN214901113U,浙江千克知识产权代理有限公司,代理
CN113250718A,北京中建联合知识产权代理事务所(普通合伙),代理
CN212854397U,太原科卫专利事务所(普通合伙),代理
CN113923414A,杭州兴知捷专利代理事务所(特殊普通合伙),代理
CN113153346A,重庆项乾光宇专利代理事务所(普通合伙),代理
CN114077220A,深圳市兰锋盛世知识产权代理有限公司,代理
CN114132333A,北京金蓄专利代理有限公司,代理
CN113467315A,江苏圣典律师事务所,代理
CN113702683A,广州华进联合专利商标代理有限公司,代理
CN113189449A,北京权智天下知识产权代理事务所(普通合伙),代理
CN112431634A,西安弘理专利事务所,代理
CN113184678A,北京中建联合知识产权代理事务所(普通合伙),代理
CN113050654A,青岛清泰联信知识产权代理有限公司,代理
CN113198640A,北京海虹嘉诚知识产权代理有限公司,代理
CN113047881A,南京经纬专利商标代理有限公司,代理
CN113601505A,郑州优盾知识产权代理有限公司,代理
CN113589717A,重庆壹手知专利代理事务所(普通合伙),代理
CN114135279A,济南圣达知识产权代理有限公司,代理
CN114135278A,济南圣达知识产权代理有限公司,代理
CN114124503A,北京永创新实专利事务所,代理
CN114140448A,四川力久律师事务所,代理
CN212990298U,西安汇智创想知识产权代理有限公司,代理
CN113532396A,武汉蓝宝石专利代理事务所(特殊普通合伙),代理
CN114182974A,温州市品创专利商标代理事务所(普通合伙),代理
CN114086967A,武汉诚儒知识产权代理事务所(普通合伙),代理
CN113808093A,宝鸡市新发明专利事务所,代理
CN305989156S,郑州中原专利事务所有限公司,代理
CN112554954A,北京同恒源知识产权代理有限公司,代理
CN116338694A,中国专利代理(香港)有限公司,代理
CN113513167A,深圳市中科创为专利代理有限公司,代理
CN114666080A,北京集佳知识产权代理有限公司,代理
CN114580191A,北京风雅颂专利代理有限公司,代理
CN216313473U,西安万知知识产权代理有限公司,代理
CN114909623A,天津睿勤专利代理事务所(普通合伙),代理
CN114485298A,广州文衡知识产权代理事务所(普通合伙),代理
CN215860269U,苏州中合知识产权代理事务所(普通合伙),代理
CN116096305A,上海汉声知识产权代理有限公司,代理
CN115097778A,重庆天成卓越专利代理事务所(普通合伙),代理
CN216446969U,北京怡丰知识产权代理有限公司,代理
CN114821247A,北京康信知识产权代理有限责任公司,代理
CN114837552A,重庆纵义天泽知识产权代理事务所(普通合伙),代理
CN216757628U,郑州银河专利代理有限公司,代理
CN115788470A,北京隆源天恒知识产权代理有限公司,代理
CN114832253A,武汉智嘉联合知识产权代理事务所(普通合伙),代理
CN115371860A,北京和信华成知识产权代理事务所(普通合伙),代理
CN114893699A,山东智达联合专利代理事务所(普通合伙),代理
CN115223081A,成都鱼爪智云知识产权代理有限公司,代理
CN115451505A,北京品源专利代理有限公司,代理
CN215222168U,北京化育知识产权代理有限公司,代理
CN115929379A,陕西宝盾云知识产权代理事务所(普通合伙),代理
CN115984218A,南京材智汇知识产权代理事务所(特殊普通合伙),代理
CN114964026A,北京冠和权律师事务所,代理
CN115726801A,中国贸促会专利商标事务所有限公司,代理
CN216486494U,长沙朕扬知识产权代理事务所(普通合伙),代理
CN114967584A,山西科汇联创知识产权代理事务所(特殊普通合伙),代理
CN115853017A,青岛清泰联信知识产权代理有限公司,代理
CN116067685A,西安维赛恩专利代理事务所(普通合伙),代理
CN115174627A,济南圣达知识产权代理有限公司,代理
